"id_parcela","Dia","Año","Mes","ciclo_Cuajado","ciclo_Envero","Ciclo_Meseta","Temperatura","Lluvia","pH","Poda","Plaga","GradoBrix","ConteoRacimos","PesoRacimos","Rendimiento","Calidad","vino_Merlot","vino_Cabernet"
4,15,2020,3,0,1,0,27.7,49,6.65,1,0,18.6,100,1.7,173.37,82.1,1,0
4,15,2020,3,0,0,1,21,53,6.34,1,0,22.1,108,1.67,159.69,94.4,1,0
4,15,2020,4,1,0,0,29.1,41,6.78,0,0,13.5,110,1.78,196.59,81.1,1,0
4,15,2020,4,0,1,0,27.3,46,6.75,1,0,18.5,109,1.85,184.54,76.1,1,0
4,15,2020,4,0,0,1,21.4,59,6.41,0,0,22.8,114,1.6,178.83,82,1,0
4,15,2020,5,1,0,0,24.8,47,6.63,1,0,13,98,1.53,159.67,82.9,1,0
4,15,2020,5,0,1,0,24.6,53,6.71,1,0,19.1,103,1.61,172.19,92.9,1,0
4,15,2020,5,0,0,1,24.6,49,6.23,1,0,22.9,109,1.52,172.26,89.5,1,0
4,15,2020,6,1,0,0,18.6,37,6.5,0,0,12.9,93,1.73,169.58,78.2,1,0
4,15,2020,6,0,1,0,19.4,51,6.65,1,0,17.2,100,1.78,186.52,73.3,1,0
4,15,2020,6,0,0,1,21.1,50,6.09,1,0,22.6,126,1.48,176.31,94.8,1,0
4,15,2020,7,1,0,0,18.7,62,6.35,1,0,15,92,1.74,166.57,78.1,1,0
4,15,2020,7,0,1,0,14.4,51,6.7,0,0,17,107,1.65,198.86,95.1,1,0
4,15,2020,7,0,0,1,13.8,62,6.83,1,0,21.9,119,1.82,204.71,99.1,1,0
4,15,2020,8,1,0,0,9.1,39,6.37,0,0,14.7,101,2.05,200.72,88.3,1,0
4,15,2020,8,0,1,0,9.7,50,6.38,0,0,17.3,99,1.41,147.06,84.8,1,0
4,15,2020,8,0,0,1,8.7,54,6.24,1,0,22.1,116,2.43,253.43,94.5,1,0
4,15,2020,9,1,0,0,5.2,56,6.36,0,0,15.7,94,1.81,145.55,95.3,1,0
4,15,2020,9,0,1,0,2.1,42,6.61,1,0,17.2,124,1.51,190.96,90.4,1,0
4,15,2020,9,0,0,1,6.9,55,6.66,1,0,19.8,108,1.91,216.18,71.9,1,0
4,15,2020,10,1,0,0,8,42,6.34,1,0,14.6,96,1.5,155.07,90.1,1,0
4,15,2020,10,0,1,0,2.8,53,6.32,0,0,17.8,116,2.17,250.97,82.1,1,0
4,15,2020,10,0,0,1,3.7,51,6.46,1,0,22.2,120,2.08,281.67,88.7,1,0
4,15,2020,11,1,0,0,7.2,46,6.22,1,0,13.7,121,1.97,269.76,81,1,0
4,15,2020,11,0,1,0,4.7,52,6.36,1,0,18.8,108,2.25,256.71,70.2,1,0
4,15,2020,11,0,0,1,7.5,47,6.45,0,0,22,110,2.22,276.95,98.8,1,0
4,15,2020,12,1,0,0,7.4,51,6.58,1,0,13.3,105,1.48,151.47,82.4,1,0
4,15,2020,12,0,1,0,10,41,6.37,1,0,18.1,103,2.21,196.8,90.2,1,0
4,15,2020,12,0,0,1,6.7,41,6.43,1,0,23.1,113,1.95,203.21,78.5,1,0
4,15,2021,1,1,0,0,19.6,47,6.61,1,1,15.7,96,1.26,134.69,71.8,1,0
4,15,2021,1,0,1,0,18.1,50,6.45,0,0,17.3,101,1.79,197.76,72.7,1,0
4,15,2021,1,0,0,1,13.6,53,6.77,1,0,24.3,113,1.5,159.27,73.6,1,0
4,15,2021,2,1,0,0,16,51,6.56,1,0,12.8,118,1.63,204.48,86.9,1,0
4,15,2021,2,0,1,0,21.5,52,6.54,1,0,18.5,104,1.96,191.75,96,1,0
4,15,2021,2,0,0,1,21.1,60,6.23,0,0,22.2,114,1.8,188.02,85.9,1,0
4,15,2021,3,1,0,0,25.3,45,6.7,1,0,14.5,113,1.26,136.97,97.6,1,0
4,15,2021,3,0,1,0,21.6,42,6.69,1,0,18.2,105,2.33,231.97,87.5,1,0
4,15,2021,3,0,0,1,21.5,49,6.55,0,0,21.8,109,1.14,120.73,82.9,1,0
4,15,2021,4,1,0,0,22.7,66,6.64,1,1,14,100,1.82,165.56,96.3,1,0
4,15,2021,4,0,1,0,23,45,6.93,1,0,17.7,114,1.63,186.12,75,1,0
4,15,2021,4,0,0,1,26.2,59,6.33,0,0,19.9,121,1.47,159.1,85.1,1,0
4,15,2021,5,1,0,0,24.3,56,6.19,1,0,15.2,105,1.89,220.85,91.5,1,0
4,15,2021,5,0,1,0,23.9,40,6.55,0,0,17.7,103,1.51,136.28,83.5,1,0
4,15,2021,5,0,0,1,23,53,6.16,1,1,24.2,119,1.69,216.98,75.7,1,0
4,15,2021,6,1,0,0,20.6,62,6.3,1,0,15.3,93,1.24,129.34,93.3,1,0
4,15,2021,6,0,1,0,19.7,34,6.77,1,0,17.2,103,1.35,121.64,76.3,1,0
4,15,2021,6,0,0,1,18.6,34,6.5,1,0,24.2,90,1.8,158.94,99,1,0
4,15,2021,7,1,0,0,19.1,58,6.72,1,0,14.2,94,1.98,211.84,74.1,1,0
4,15,2021,7,0,1,0,17.6,50,6.66,1,0,15.5,118,1.7,198.83,73.6,1,0
4,15,2021,7,0,0,1,13.9,46,6.77,1,0,22.5,89,1.41,125.84,75.5,1,0
4,15,2021,8,1,0,0,7.2,38,6.52,1,0,14.6,131,1.77,226.79,98.4,1,0
4,15,2021,8,0,1,0,9.2,54,6.11,1,0,17.6,112,1.92,241.03,84.1,1,0
4,15,2021,8,0,0,1,10.5,49,6.85,1,0,21.8,109,1.5,144.57,83.5,1,0
4,15,2021,9,1,0,0,7.5,48,6.6,1,0,14.1,93,2.16,192.47,78.9,1,0
4,15,2021,9,0,1,0,9,49,6.82,1,0,19,113,1.71,208.23,87.6,1,0
4,15,2021,9,0,0,1,6.4,50,6.73,0,0,23.1,111,1.63,195.83,81.2,1,0
4,15,2021,10,1,0,0,5.8,51,6.28,0,0,12.6,135,1.66,235.71,70.5,1,0
4,15,2021,10,0,1,0,1.4,42,6.3,1,0,18.8,113,1.71,164.63,96.2,1,0
4,15,2021,10,0,0,1,6.5,47,6.63,1,0,22.6,99,2.13,235.9,98.8,1,0
4,15,2021,11,1,0,0,8,48,6.36,1,1,14.4,120,1.67,225.6,80.1,1,0
4,15,2021,11,0,1,0,4.1,45,6.48,0,0,18.1,114,2.09,251.28,71.8,1,0
4,15,2021,11,0,0,1,4.3,44,6.55,1,0,20.5,105,1.48,173.07,70.2,1,0
4,15,2021,12,1,0,0,9.7,56,6.19,1,0,13.4,101,2.11,205.19,77.8,1,0
4,15,2021,12,0,1,0,8,38,6.21,1,0,19.4,95,1.93,202.27,75.7,1,0
4,15,2021,12,0,0,1,8.6,42,6.13,0,0,21.3,98,2.44,242.18,98.7,1,0
4,15,2022,1,1,0,0,15.6,40,6.84,1,0,15.4,98,1.68,182.46,87.2,1,0
4,15,2022,1,0,1,0,14.7,46,6.87,1,0,19.2,104,1.24,145.44,98.9,1,0
4,15,2022,1,0,0,1,14.3,58,6.36,1,0,24,121,1.71,194.87,81.3,1,0
4,15,2022,2,1,0,0,18.1,61,6.55,0,0,13.8,131,1.87,230.54,72,1,0
4,15,2022,2,0,1,0,21,40,6.31,1,0,18.6,99,1.36,152.52,98,1,0
4,15,2022,2,0,0,1,19.1,42,6.47,1,0,20.1,114,1.82,190.73,70.2,1,0
4,15,2022,3,1,0,0,23.8,55,6.49,1,0,13.4,101,1.79,162.29,72.9,1,0
4,15,2022,3,0,1,0,25.6,56,6.6,1,0,18.7,102,1.65,187.64,82.5,1,0
4,15,2022,3,0,0,1,20.9,71,6.4,1,0,23.2,103,1.55,175.11,87.2,1,0
4,15,2022,4,1,0,0,22.5,35,6.35,0,0,13.2,92,1.66,162.9,95.1,1,0
4,15,2022,4,0,1,0,28.5,47,6.33,0,1,19.7,129,1.75,244.56,74.9,1,0
4,15,2022,4,0,0,1,22.9,54,6.29,1,0,21.2,96,1.95,206.45,91.7,1,0
4,15,2022,5,1,0,0,23.5,48,6.51,1,0,14.6,115,1.8,229.5,93.1,1,0
4,15,2022,5,0,1,0,24.7,43,6.48,1,0,20.7,110,1.61,183.6,84.3,1,0
4,15,2022,5,0,0,1,23.8,51,6.68,1,0,23.2,91,1.97,186.66,70.2,1,0
4,15,2022,6,1,0,0,19.5,47,6.37,0,0,14.1,90,2.22,190.61,88.6,1,0
4,15,2022,6,0,1,0,15.3,40,6.55,1,0,19.3,113,1.57,177.65,77.4,1,0
4,15,2022,6,0,0,1,20.7,46,6.45,0,0,23,114,2.27,276.83,89.2,1,0
4,15,2022,7,1,0,0,16,45,6.59,0,0,13.8,118,1.8,195.02,98.6,1,0
4,15,2022,7,0,1,0,18.1,59,6.55,1,0,17.9,106,1.75,188.18,91.4,1,0
4,15,2022,7,0,0,1,13.6,44,6.15,1,0,20.8,105,1.55,173.81,73.3,1,0
4,15,2022,8,1,0,0,8.1,44,6.45,1,0,15.2,96,2,210.45,72.3,1,0
4,15,2022,8,0,1,0,11.1,47,6.37,1,0,18.7,105,1.38,153.46,83.5,1,0
4,15,2022,8,0,0,1,10.8,40,6.72,1,0,19.4,118,2.38,292.29,77.9,1,0
4,15,2022,9,1,0,0,11.5,56,6.65,0,0,12.5,102,2.07,181.11,99.7,1,0
4,15,2022,9,0,1,0,5.5,50,6.28,0,0,17.7,106,1.94,227.55,75.8,1,0
4,15,2022,9,0,0,1,7.5,57,6.72,0,0,22.2,113,1.63,162.72,75,1,0
4,15,2022,10,1,0,0,7.8,45,6.56,1,0,15.3,107,1.44,174.82,97,1,0
4,15,2022,10,0,1,0,7,59,6.53,1,0,18.3,104,2.16,236.24,96.4,1,0
4,15,2022,10,0,0,1,5.1,45,6.45,1,0,20.6,106,2.1,201.5,84.5,1,0
4,15,2022,11,1,0,0,5.1,54,6.34,1,1,15.6,107,2.58,262.43,96.8,1,0
4,15,2022,11,0,1,0,3.7,43,6.34,1,0,16.2,103,2.45,289.26,74.7,1,0
4,15,2022,11,0,0,1,7.2,49,6.64,1,0,22.7,125,2,230.57,73,1,0
4,15,2022,12,1,0,0,12.6,64,6.38,1,0,13.1,109,1.47,178.26,74.4,1,0
4,15,2022,12,0,1,0,12.4,46,6.2,1,0,18.6,108,1.99,233.9,88.1,1,0
4,15,2022,12,0,0,1,9,45,6.65,1,0,22.2,124,1.91,250.89,71.2,1,0
4,15,2023,1,1,0,0,16,47,6.4,1,1,15.4,107,1.65,154.06,78,1,0
4,15,2023,1,0,1,0,15.8,38,6.7,1,0,18.3,117,1.13,132.71,81.7,1,0
4,15,2023,1,0,0,1,14.4,44,6.63,0,1,20.3,119,1.51,172.95,87.3,1,0
4,15,2023,2,1,0,0,21.7,45,6.73,1,0,14.6,102,1.61,186.03,98.9,1,0
4,15,2023,2,0,1,0,20.6,53,6.32,1,0,18.5,113,1.94,202.68,95.1,1,0
4,15,2023,2,0,0,1,20.1,35,6.77,0,0,22.9,123,1.81,226.28,84.3,1,0
4,15,2023,3,1,0,0,21.5,52,6.56,1,0,13.9,104,1.52,141.07,87,1,0
4,15,2023,3,0,1,0,22.9,45,6.24,0,0,17.2,124,1.57,180.47,83.9,1,0
4,15,2023,3,0,0,1,23.4,56,6.7,1,0,22.2,109,1.4,168.1,75.7,1,0
4,15,2023,4,1,0,0,23.6,58,6.46,0,0,13.4,106,1.57,188.67,95.3,1,0
4,15,2023,4,0,1,0,27.1,49,6.35,1,1,17.4,100,1.74,167.58,80.9,1,0
4,15,2023,4,0,0,1,26.6,48,6.43,1,0,22.5,120,1.5,182.75,76.1,1,0
4,15,2023,5,1,0,0,22.5,44,6.25,1,0,13.6,107,2.1,256.36,81.1,1,0
4,15,2023,5,0,1,0,25.2,51,6.48,0,0,17.9,98,1.05,111.38,94,1,0
4,15,2023,5,0,0,1,21.1,48,6.3,0,0,21.6,106,1.52,166.7,77.7,1,0
4,15,2023,6,1,0,0,20.1,55,6.42,0,0,12.6,107,1.3,143,85,1,0
4,15,2023,6,0,1,0,18.1,43,6.19,1,0,17.8,97,1.87,182.15,77,1,0
4,15,2023,6,0,0,1,16.5,43,6.74,0,0,22.9,104,1.98,222.79,98.9,1,0
4,15,2023,7,1,0,0,15.7,55,6.52,1,0,12.6,106,1.82,175.52,72.8,1,0
4,15,2023,7,0,1,0,20.1,49,6.6,1,0,18,115,1.57,205.22,96.1,1,0
4,15,2023,7,0,0,1,15.6,33,6.9,0,0,23.8,112,0.8,96.04,94.5,1,0
4,15,2023,8,1,0,0,9.4,48,6.68,1,0,14.5,102,1.64,145.83,91.4,1,0
4,15,2023,8,0,1,0,7.9,45,6.59,1,0,18,95,2.02,193.74,85.4,1,0
4,15,2023,8,0,0,1,8.2,57,6.33,1,0,23.1,120,1.65,224.79,73,1,0
4,15,2023,9,1,0,0,8,62,6.35,0,0,14.4,120,1.94,246.58,97.6,1,0
4,15,2023,9,0,1,0,6.1,45,6.41,1,0,19.2,99,1.38,152.73,74,1,0
4,15,2023,9,0,0,1,7.2,60,6.35,1,0,22,118,2.13,263.61,96.1,1,0
4,15,2023,10,1,0,0,6.4,55,6.2,0,0,14.4,129,1.99,262.17,98.4,1,0
4,15,2023,10,0,1,0,4.9,45,6.29,1,0,16.7,115,2.27,281.61,99.3,1,0
4,15,2023,10,0,0,1,4.2,38,6.75,0,0,22,127,2.02,227.86,76.5,1,0
4,15,2023,11,1,0,0,8.4,55,6.4,1,0,15.9,96,1.58,139.33,89.1,1,0
4,15,2023,11,0,1,0,3,56,6.61,1,0,17.2,115,2.26,264.53,80.2,1,0
4,15,2023,11,0,0,1,7.8,42,6.68,1,0,21.7,104,2.18,238.05,84.7,1,0
4,15,2023,12,1,0,0,6.7,55,6.6,1,0,15.9,120,2.35,249.27,77.7,1,0
4,15,2023,12,0,1,0,12.5,50,6.22,0,0,18.3,110,2.43,245.27,90.8,1,0
4,15,2023,12,0,0,1,12.5,39,6.16,1,0,21.5,107,2,210,71.3,1,0
4,15,2024,1,1,0,0,12.8,40,6.42,0,0,15.3,105,1.58,147.97,75.4,1,0
4,15,2024,1,0,1,0,14.3,64,6.56,1,0,16.5,116,1.6,160.67,96.2,1,0
4,15,2024,1,0,0,1,13.9,50,6.63,1,0,20.6,113,0.79,82.81,93.7,1,0
4,15,2024,2,1,0,0,23.4,46,6.47,1,1,12.6,108,1.84,202.06,73.1,1,0
4,15,2024,2,0,1,0,19.6,52,6.71,0,0,18.5,106,1.72,206.2,76.1,1,0
4,15,2024,2,0,0,1,19.2,40,6.65,1,0,23.3,109,1.59,174.52,94.7,1,0
4,15,2024,3,1,0,0,21.1,47,6.39,0,0,13.1,106,1.98,232.74,84.2,1,0
4,15,2024,3,0,1,0,21.6,51,6.28,1,0,17,98,1.32,145.89,73.2,1,0
4,15,2024,3,0,0,1,26.3,58,6.59,1,0,21,123,2.16,287.31,87.7,1,0
4,15,2024,4,1,0,0,25.7,44,6.67,1,0,15.3,122,1.98,257.84,78.1,1,0
4,15,2024,4,0,1,0,25.3,46,6.5,0,0,17.6,99,1.66,166.98,96,1,0
4,15,2024,4,0,0,1,24.3,65,6.7,1,0,22,120,1.52,202.46,86.2,1,0
4,15,2024,5,1,0,0,28.7,47,6.39,1,1,13.5,96,1.73,154.8,89.3,1,0
4,15,2024,5,0,1,0,24.9,58,6.82,1,0,17.5,120,1.44,176.06,80.5,1,0
4,15,2024,5,0,0,1,20.6,50,6.59,1,0,21.4,117,1.69,215.98,98.2,1,0
4,15,2024,6,1,0,0,19,34,6.4,1,1,12.4,102,1.74,198.99,71.7,1,0
4,15,2024,6,0,1,0,19.3,61,6.35,0,0,19.2,115,2.1,250.16,91.7,1,0
4,15,2024,6,0,0,1,23.3,38,6.73,1,0,20.5,96,1.66,143.31,88.6,1,0
4,15,2024,7,1,0,0,13.8,54,6.53,0,1,13.2,113,1.49,155.83,98,1,0
4,15,2024,7,0,1,0,12.2,45,6.33,1,0,19,104,1.64,191.95,84.8,1,0
4,15,2024,7,0,0,1,15.9,42,6.97,1,1,22.7,107,1.49,164.4,82.8,1,0
4,15,2024,8,1,0,0,10.5,40,6.54,1,1,14.2,95,1.59,137.22,96.9,1,0
4,15,2024,8,0,1,0,8.7,57,6.88,1,0,17.9,105,1.79,185.52,80.8,1,0
4,15,2024,8,0,0,1,11.6,47,6.86,1,0,21.9,109,2.14,229.96,72.9,1,0
4,15,2024,9,1,0,0,8.5,56,6.72,0,0,14,103,1.56,159.81,74.4,1,0
4,15,2024,9,0,1,0,10.2,44,6.69,1,0,18.5,114,1.53,188.33,86.4,1,0
4,15,2024,9,0,0,1,5.3,48,6.37,1,0,22,107,1.8,213.82,74.4,1,0
4,15,2024,10,1,0,0,2.7,54,6.42,1,0,14.1,119,2.01,248.52,75.2,1,0
4,15,2024,10,0,1,0,6.3,61,6.69,1,0,17.7,107,1.78,215.56,93.4,1,0
4,15,2024,10,0,0,1,-2.1,42,6.17,1,0,23.2,112,2.33,266.16,86,1,0
4,15,2024,11,1,0,0,7.9,48,6.72,1,0,12.8,99,2.3,261.77,85.7,1,0
4,15,2024,11,0,1,0,6.3,52,6.25,1,0,17.8,112,1.74,169.98,76.4,1,0
4,15,2024,11,0,0,1,2.5,64,6.32,1,0,23.7,121,1.01,138.42,71,1,0
4,15,2024,12,1,0,0,9.9,48,6.75,0,0,12.5,124,2.3,326.36,82.2,1,0
4,15,2024,12,0,1,0,9.4,52,6.36,1,0,16.5,115,1.52,188.72,90.6,1,0
4,15,2024,12,0,0,1,7.9,44,6.3,1,0,22.1,106,1.45,135.29,87.9,1,0
5,15,2020,1,1,0,0,15.3,33,6.4,1,0,12.8,108,1.87,185.35,91.8,1,0
5,15,2020,1,0,1,0,14.2,41,6.19,1,0,19.1,105,1.46,161.67,99.1,1,0
5,15,2020,1,0,0,1,15.2,41,6.44,0,0,21.1,112,1.31,132.98,74.7,1,0
5,15,2020,2,1,0,0,19.4,41,6.48,0,0,15.1,115,1.42,186.72,93.3,1,0
5,15,2020,2,0,1,0,22.1,48,6.52,1,0,17,110,1.91,212.15,75.6,1,0
5,15,2020,2,0,0,1,18.7,51,6.23,0,0,20.6,122,1.26,158.61,77.7,1,0
5,15,2020,3,1,0,0,22.9,46,6.32,1,0,13.3,122,1.71,220.7,74.3,1,0
5,15,2020,3,0,1,0,26,39,6.73,1,0,17.8,111,1.51,153.9,96.3,1,0
5,15,2020,3,0,0,1,24.7,57,6.7,1,0,21.2,99,2.22,187.21,85,1,0
5,15,2020,4,1,0,0,21.7,37,6.38,1,0,13.5,104,1.64,148.52,94.4,1,0
5,15,2020,4,0,1,0,23.9,53,6.49,1,0,18.1,131,1.42,163.55,85.2,1,0
5,15,2020,4,0,0,1,25.1,46,6.36,1,0,23.5,116,1.94,253.18,87.2,1,0
5,15,2020,5,1,0,0,20.4,52,6.27,1,0,13.9,117,1.23,155.09,86.7,1,0
5,15,2020,5,0,1,0,23.5,44,6.4,1,0,19,109,1.72,181.45,81.7,1,0
5,15,2020,5,0,0,1,26.1,41,6.67,1,0,21.6,103,1.81,206.97,82.6,1,0
5,15,2020,6,1,0,0,12.9,58,6.61,1,0,11.5,107,1.93,213.14,83.4,1,0
5,15,2020,6,0,1,0,19.8,41,6.7,1,0,19.3,108,1.72,164.26,89.7,1,0
5,15,2020,6,0,0,1,19.7,48,6.09,0,0,22.6,99,1.68,177.55,75.1,1,0
5,15,2020,7,1,0,0,14.8,38,6.44,0,0,12.4,108,1.83,190.48,87.6,1,0
5,15,2020,7,0,1,0,15.9,53,6.67,0,0,18.4,115,2.16,251.99,84.4,1,0
5,15,2020,7,0,0,1,13.7,47,6.48,1,0,19.9,108,2.06,206.91,86.2,1,0
5,15,2020,8,1,0,0,11.1,42,6.51,0,0,13.7,103,2.15,198.3,95.7,1,0
5,15,2020,8,0,1,0,8,53,6.34,1,0,15.9,113,1.73,180.27,88.2,1,0
5,15,2020,8,0,0,1,7.2,53,6.7,0,0,21.3,98,2.26,248.36,83.7,1,0
5,15,2020,9,1,0,0,6.9,55,6.53,1,0,14.3,112,1.95,244.34,86.4,1,0
5,15,2020,9,0,1,0,6.4,60,6.38,1,0,17.1,120,1.97,227.39,92,1,0
5,15,2020,9,0,0,1,7.1,60,6.73,0,0,23.2,126,1.19,148.66,95.4,1,0
5,15,2020,10,1,0,0,3,56,6.5,1,1,14.7,107,2.14,200.27,85.3,1,0
5,15,2020,10,0,1,0,4.3,63,6.63,1,0,17.2,105,1.77,203.92,82.8,1,0
5,15,2020,10,0,0,1,4.3,44,6.63,0,0,21.6,121,1.84,230.76,95.8,1,0
5,15,2020,11,1,0,0,3.3,51,6.61,1,0,15,105,2.2,224.42,95.6,1,0
5,15,2020,11,0,1,0,7.3,60,6.24,1,0,17.2,111,1.63,199.04,85.3,1,0
5,15,2020,11,0,0,1,3.6,41,6.57,0,0,21.6,112,1.66,192.52,90.6,1,0
5,15,2020,12,1,0,0,11.2,44,6.18,0,0,13.5,102,1.99,198.37,91.1,1,0
5,15,2020,12,0,1,0,13.7,51,6.6,0,0,19.8,111,2,206.61,70.3,1,0
5,15,2020,12,0,0,1,9.3,54,6.18,1,0,21.6,76,1.94,150.74,91.5,1,0
5,15,2021,1,1,0,0,13.8,56,6.78,1,0,13.5,119,1.9,215.09,82.9,1,0
5,15,2021,1,0,1,0,13.6,48,6.62,0,0,18.6,115,1.48,147.11,74.9,1,0
5,15,2021,1,0,0,1,15.9,59,6.48,0,0,23.2,117,1.31,148.64,93.1,1,0
5,15,2021,2,1,0,0,18.4,42,6.44,1,0,15,109,1.19,120.95,99.1,1,0
5,15,2021,2,0,1,0,21.8,62,6.45,0,0,19.3,78,1.87,130.42,84.4,1,0
5,15,2021,2,0,0,1,19.9,50,6.5,0,0,20.6,99,1.91,177.04,70.9,1,0
5,15,2021,3,1,0,0,22.9,67,6.49,1,0,14,118,1.58,212.93,92.9,1,0
5,15,2021,3,0,1,0,22.1,49,6.85,1,0,17.4,96,1.83,172.13,99.9,1,0
5,15,2021,3,0,0,1,23.5,59,6.7,1,0,23,113,1.53,174.17,79.2,1,0
5,15,2021,4,1,0,0,23.4,50,6.66,0,0,15.2,107,1.98,192.44,74.7,1,0
5,15,2021,4,0,1,0,26.2,66,6.38,0,0,19,113,1.93,197.18,77.7,1,0
5,15,2021,4,0,0,1,25.2,54,6.54,1,0,21.6,107,1.82,167.5,87.3,1,0
5,15,2021,5,1,0,0,25.3,49,6.15,1,0,13.1,105,1.68,179.8,94.1,1,0
5,15,2021,5,0,1,0,23.4,41,6.32,1,0,19.2,114,1.42,178.19,99.2,1,0
5,15,2021,5,0,0,1,22.5,40,6.79,0,0,20.9,108,1.65,198.95,73.3,1,0
5,15,2021,6,1,0,0,17.4,59,6.49,1,0,15,107,1.21,144.27,83.3,1,0
5,15,2021,6,0,1,0,20.6,41,6.61,1,0,18.5,112,1.74,204.99,74.1,1,0
5,15,2021,6,0,0,1,17.2,54,6.6,0,0,22.4,109,1.92,179.22,87.1,1,0
5,15,2021,7,1,0,0,15.5,40,6.24,1,0,14.5,109,1.74,187.07,81,1,0
5,15,2021,7,0,1,0,10.4,52,6.38,0,0,18.2,125,1.19,132.24,95.8,1,0
5,15,2021,7,0,0,1,13.3,44,6.64,1,1,23.5,112,2.09,211.21,88.8,1,0
5,15,2021,8,1,0,0,5.8,44,6.24,0,0,13.6,119,1.35,139.31,83.4,1,0
5,15,2021,8,0,1,0,10.4,51,6.62,1,0,17.2,105,1.98,189.81,76.5,1,0
5,15,2021,8,0,0,1,12.9,50,6.25,1,0,22.9,93,1.72,178.49,83.6,1,0
5,15,2021,9,1,0,0,6.9,46,6.29,1,0,15,121,2.09,246.83,93.1,1,0
5,15,2021,9,0,1,0,5.7,45,6.36,1,0,18.6,109,2.41,231.34,73.7,1,0
5,15,2021,9,0,0,1,5,43,6.39,1,0,22.6,125,1.89,250.83,98.1,1,0
5,15,2021,10,1,0,0,3.5,50,6.73,1,0,14.2,114,1.65,192.37,88,1,0
5,15,2021,10,0,1,0,5.7,44,6.49,1,0,17.8,118,2.07,266.78,96.9,1,0
5,15,2021,10,0,0,1,6.2,54,6.44,1,0,21.3,129,2.24,281.79,84.7,1,0
5,15,2021,11,1,0,0,4.7,59,5.99,1,0,14,105,1.98,184.99,95.7,1,0
5,15,2021,11,0,1,0,7.1,54,6.67,0,0,18.8,118,1.91,223.01,95.4,1,0
5,15,2021,11,0,0,1,6.7,51,6.68,0,0,22,107,2,212.54,89.6,1,0
5,15,2021,12,1,0,0,10.1,58,6.57,0,0,15.4,126,1.71,223.29,96.5,1,0
5,15,2021,12,0,1,0,7.3,50,6.88,0,0,17.3,126,1.75,194.89,80.1,1,0
5,15,2021,12,0,0,1,8.7,40,6.43,1,0,23.4,101,2.14,220.61,72.7,1,0
5,15,2022,1,1,0,0,15.3,54,6.25,1,0,14.9,114,1.47,171.38,92.2,1,0
5,15,2022,1,0,1,0,14.4,44,6.56,0,1,18.5,95,0.89,75.97,89.8,1,0
5,15,2022,1,0,0,1,16.7,43,6.36,0,0,22.9,126,1.56,178.88,72,1,0
5,15,2022,2,1,0,0,21.4,64,6.55,1,1,15.4,94,1.63,145.61,94.2,1,0
5,15,2022,2,0,1,0,22.2,49,6.64,1,0,16.9,111,1.47,151.32,76.6,1,0
5,15,2022,2,0,0,1,19.5,38,6.31,1,0,21.4,122,1.2,137.5,96,1,0
5,15,2022,3,1,0,0,17.9,45,6.51,1,0,14.4,110,1.16,110.62,85.8,1,0
5,15,2022,3,0,1,0,24.6,48,6.24,0,0,17.1,107,1.86,180.42,74.6,1,0
5,15,2022,3,0,0,1,24.5,39,6.81,1,0,21.4,122,2.05,227.9,99.1,1,0
5,15,2022,4,1,0,0,25.8,57,6.18,1,0,16.2,105,1.71,197.93,87.3,1,0
5,15,2022,4,0,1,0,21.9,44,6.2,1,0,17.7,122,1.67,201.81,95,1,0
5,15,2022,4,0,0,1,24.8,45,6.68,0,0,22.7,104,2.14,242.32,92.2,1,0
5,15,2022,5,1,0,0,29.1,45,6.29,1,0,15.1,109,1.81,181.72,85.3,1,0
5,15,2022,5,0,1,0,21.4,46,6.34,0,0,18.1,103,1.31,119.26,88.3,1,0
5,15,2022,5,0,0,1,26,61,6.36,0,0,20.4,87,1.71,130.56,86.7,1,0
5,15,2022,6,1,0,0,20.5,49,6.79,0,0,14.9,121,1.75,187.54,87.4,1,0
5,15,2022,6,0,1,0,19.9,49,6.29,1,1,17.9,103,1.63,177.96,90.7,1,0
5,15,2022,6,0,0,1,17.8,41,6.34,1,0,23.4,129,2.02,259.92,75.6,1,0
5,15,2022,7,1,0,0,12.3,50,6.21,1,0,13.2,114,1.6,202.74,73.7,1,0
5,15,2022,7,0,1,0,14.9,45,6.74,0,0,18.4,120,1.47,196.21,97.4,1,0
5,15,2022,7,0,0,1,19.5,46,6.63,0,0,20,107,1.5,165.62,96.4,1,0
5,15,2022,8,1,0,0,11.3,47,6.62,0,0,12.9,105,2.12,207.9,79.1,1,0
5,15,2022,8,0,1,0,6.9,37,6.4,1,0,18.9,108,2.08,217.5,95.2,1,0
5,15,2022,8,0,0,1,7.7,42,6.58,1,0,20.5,120,1.84,206.23,70.1,1,0
5,15,2022,9,1,0,0,6.8,49,6.47,0,0,13.5,120,1.95,253,82.3,1,0
5,15,2022,9,0,1,0,6,49,6.88,1,0,16.9,109,2.1,250.26,85.7,1,0
5,15,2022,9,0,0,1,6.8,42,6.31,1,0,22.5,117,1.67,201.32,73.2,1,0
5,15,2022,10,1,0,0,2.6,59,6.19,1,0,14.7,114,2.15,263.09,78.9,1,0
5,15,2022,10,0,1,0,2.5,61,6.69,1,0,17.8,120,2.14,265.04,86.4,1,0
5,15,2022,10,0,0,1,7.6,44,6.37,1,0,22,113,1.95,208.13,89.1,1,0
